2019-05-04-08,18,46,0,0,0,0,0,0,2,1,0,0,0,0,0,0,15,0.224,67
2019-05-04-09,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54
2019-05-04-10,88,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.069,100
2019-05-04-11,23,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0.013,31
2019-05-04-12,5,227,0,0,0,2,0,0,11,0,0,0,1,0,0,0,48,0.161,246
2019-05-04-13,22,401,1,0,0,3,2,0,0,0,0,0,0,0,0,0,78,0.173,429
2019-05-04-14,61,72,0,0,0,0,12,0,0,2,0,0,0,0,0,0,2,0.013,147
2019-05-04-15,211,78,3,0,0,0,0,0,1,0,0,6,1,0,0,0,4,0.013,300
2019-05-04-16,173,11,7,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.047,193
2019-05-04-17,152,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28,0.135,196
2019-05-04-18,93,18,3,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0.019,148
2019-05-04-19,120,15,2,0,0,2,0,0,1,2,0,3,0,0,0,0,1,0.006,145
2019-05-04-20,31,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.024,61
2019-05-04-21,45,52,1,0,0,0,13,0,1,0,0,0,0,0,0,0,5,0.038,112
2019-05-04-22,82,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0.012,133
2019-05-04-23,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,104
2019-05-05-00,112,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0.038,128
2019-05-05-01,665,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.01,693
2019-05-05-02,505,44,17,0,0,0,0,0,0,0,1,0,0,0,0,0,64,0.096,567
2019-05-05-03,348,89,4,0,0,0,5,0,0,0,1,0,0,0,0,0,23,0.05,447
2019-05-05-04,22,40,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,72
2019-05-05-05,36,232,11,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.079,279
2019-05-05-06,293,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,354
2019-05-05-07,576,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.101,589
2019-05-05-08,148,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.038,164
2019-05-05-09,196,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.017,239
2019-05-05-10,61,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.148,108
2019-05-05-11,230,48,5,0,0,0,1,0,5,0,0,0,0,0,0,0,25,0.085,289
2019-05-05-12,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.034,58
2019-05-05-13,81,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.12,197
2019-05-05-14,100,188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,0.235,289
2019-05-05-15,29,137,2,0,0,2,0,0,0,1,0,0,0,0,0,0,52,0.291,171
2019-05-05-16,18,53,1,0,0,5,2,0,0,0,0,0,0,0,0,0,13,0.165,79
2019-05-05-17,47,33,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0.012,84
2019-05-05-18,21,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2,13,0.217,32
2019-05-05-19,66,171,34,0,0,4,2,0,0,0,0,0,0,0,0,0,9,0.031,277
2019-05-05-20,34,123,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,202
2019-05-05-21,58,47,28,0,0,5,0,0,1,0,0,6,0,0,0,1,16,0.097,146
2019-05-05-22,199,20,10,0,0,2,4,0,0,0,0,9,0,0,0,0,1,0.003,244
2019-05-05-23,239,215,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.004,456
2019-05-06-00,73,293,24,0,0,1,6,2,0,14,0,0,0,0,0,0,1,0.002,413
2019-05-06-01,294,109,2,0,0,0,0,0,0,16,0,0,0,0,0,0,42,0.099,421
2019-05-06-02,350,70,0,0,0,0,0,0,0,9,0,2,0,0,0,0,28,0.065,431
2019-05-06-03,186,35,0,0,0,0,0,0,0,8,0,10,0,0,0,0,12,0.045,239
2019-05-06-04,80,72,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0.0,156
2019-05-06-05,202,75,0,0,0,0,0,1,0,0,0,18,0,0,0,0,17,0.032,296
2019-05-06-06,7,201,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0,226
2019-05-06-07,15,16,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0,55
2019-05-06-08,13,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0.222,37
2019-05-06-09,3,2,2,0,0,0,0,0,16,0,0,0,0,0,0,0,20,0.364,23
2019-05-06-10,7,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0.423,18
2019-05-06-11,65,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.411,73
2019-05-06-12,83,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0.381,113
2019-05-06-13,68,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.025,78
2019-05-06-14,30,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.019,47
2019-05-06-15,39,26,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0.041,69
2019-05-06-16,338,16,3,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0.056,359
2019-05-06-17,110,120,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0.003,238
2019-05-06-18,26,42,2,0,0,0,10,0,2,2,0,0,0,0,0,0,3,0.032,84
2019-05-06-19,79,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,190
2019-05-06-20,112,5,5,0,0,0,14,0,0,0,0,9,0,0,0,0,6,0.04,145
2019-05-06-21,271,143,25,0,0,0,8,0,1,0,0,0,0,0,0,0,4,0.009,448
2019-05-06-22,138,4,76,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0.0,222
2019-05-06-23,106,22,9,0,0,2,0,0,4,0,0,0,0,0,0,0,12,0.081,143
2019-05-07-00,167,11,23,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.005,205
2019-05-07-01,125,26,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0.006,157
2019-05-07-02,199,35,11,0,0,0,4,0,6,3,0,0,0,0,0,0,36,0.106,258
2019-05-07-03,13,17,0,0,0,0,1,0,0,14,0,0,0,0,0,0,9,0.164,45
2019-05-07-04,26,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0.088,34
2019-05-07-05,17,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,37
2019-05-07-06,130,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.027,160
2019-05-07-07,107,219,0,0,0,0,0,0,0,0,2,0,0,0,0,0,66,0.199,328
2019-05-07-08,32,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0.342,403
2019-05-07-09,8,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.045,17
2019-05-07-10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.387,22
2019-05-07-11,23,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0.406,89
